Pirai,,Rurrenabaque,,portachuelo2estrellas,
,,17627.66142,26577.53669,,
,,17628.91972,26579.87827,,
,,17630.34824,26586.25469,,
,,17632.21935,26596.6653,,
,,17633.83598,26606.09391,,
,,17635.27733,26611.93536,,
,,17637.26209,26613.15669,,
,,17639.47248,26617.18348,,
,,17641.44067,26624.98115,,
,,17643.72446,26629.58282,,
,,17646.80737,26630.4081,,
,,17649.93781,26632.53515,,
,,17652.5349,26632.68771,,
,,17654.93241,26638.95343,,
,,17658.30935,26642.11991,,
,,17662.70503,26645.44326,,
,,17665.67164,26649.32337,,
,,17667.86398,26651.44642,,
,,17669.73509,26661.45953,,
,,17671.51299,26664.52366,,
,,17673.3841,26674.95788,,
,,17675.02915,26677.75407,,
,,17676.67421,26681.91809,,
,,17678.42187,26689.53671,,
,,17680.11029,26701.26452,,
,,17682.02945,26705.77102,,
,,17683.94861,26708.31119,,
,,17686.48448,26710.73447,,
,,17688.67683,26719.32425,,
,,17690.53214,26726.00443,,
,,17692.67103,26735.63847,,
,,17695.08793,26738.42221,,
,,17697.22682,26739.94066,,
,,17699.03537,26744.72737,,
,,17700.69477,26749.77687,,
,,17702.32558,26760.03259,,
,,17704.36069,26764.04839,,
,,17708.22024,26765.14724,,
,,17710.4855,26767.52886,,
,,17712.4209,26774.00555,,
,,17714.40566,26784.9031,,
,,17716.40709,26788.80177,,
,,17719.73353,26796.18814,,
,,17722.31008,26802.36147,,
,,17724.43139,26806.60386,,
,,17726.43282,26808.87264,,
,,17728.64322,26813.63929,,
,,17730.92701,26818.0553,,
,,17733.2108,26819.36494,,
,,17735.82855,26834.5313,,
,,17740.19297,26843.71644,,
,,17743.80479,26856.32713,,
,,17746.26084,26874.78183,,
,,17748.79672,26881.24531,,
,,17751.87962,26888.14609,,
,,17755.05817,26893.8328,,
,,17759.32987,26904.55088,,
,,17763.24627,26907.60484,,
,,17767.73682,26911.06739,,
,,17777.41774,26924.52651,,
,,17783.49769,26933.441,,
,,17789.25956,26941.27236,,
,,17795.06045,26948.98247,,
,,17800.37024,26953.50561,,
,,17805.12178,26963.74847,,
,,17810.76786,26971.30418,,
,,17823.40408,26973.51421,,
,,17829.60687,26975.30279,,
,,17834.29204,26976.24543,,
,,17838.56375,26987.48241,,
,,17842.50883,26996.81739,,
,,17847.16111,27009.61581,,
,,17851.25208,27014.78885,,
,,17854.78419,27018.22009,,
,,17857.91464,27028.56171,,
,,17860.70245,27035.30146,,
,,17864.20832,27037.11749,,
,,17868.51075,27041.14,,
,,17874.0429,27048.66226,,
,,17879.84379,27055.37174,,
,,17884.23947,27064.51413,,
,,17888.39,27068.70379,,
,,17892.57056,27070.21781,,
,,17896.37392,27072.10989,,
,,17900.2618,27080.86809,,
,,17904.2939,27085.37429,,
,,17908.78445,27090.84024,,
,,17912.93498,27093.14587,,
,,17917.08551,27102.69403,,
,,17920.75125,27109.71062,,
,,17924.9924,27119.81308,,
,,17934.38246,27134.81688,,
,,17939.69225,27143.7849,,
,,17943.96396,27151.79335,,
,,17947.82351,27162.80113,,
,,17952.95351,27178.40313,,
,,17958.29985,27184.3173,,
,,17966.13738,27191.11155,,
,,17975.52745,27199.60591,,
,,17985.99837,27201.62229,,
,,17999.76546,27204.0693,,
,,18010.17384,27208.78971,,
,,18020.64477,27214.96038,,
,,18033.13598,27220.7555,,
,,18043.29719,27222.87615,,
,,18053.27611,27226.63466,,
,,18060.53458,27235.0602,,
,,18065.42105,27237.47604,,
,,18069.69276,27239.67856,,
,,18075.45463,27240.60543,,
,,18082.95007,27241.30891,,
,,18088.15139,27245.59457,,
,,18092.90293,27246.99117,,
,,18097.9274,27250.19911,,
,,18102.84809,27250.67613,,
,,18106.96875,27251.48635,,
,,18110.71658,27252.84312,,
,,18114.04302,27253.67399,,
,,18117.19744,27254.0446,,
,,18121.08533,27257.78206,,
,,18124.36187,27258.50008,,
,,18127.21569,27258.78976,,
,,18129.89622,27259.36895,,
,,18132.47276,27262.41363,,
,,18135.23885,27264.21256,,
,,18137.73456,27265.84327,,
,,18140.05577,27266.17274,,
,,18142.69431,27268.60641,,
,,18145.21003,27269.56394,,
,,18147.51247,27270.35283,,
,,18149.66906,27272.19153,,
,,18152.04732,27274.93323,,
,,18154.13381,27276.37765,,
,,18156.11857,27282.82043,,
,,18158.00559,27284.57016,,
,,18159.81413,27284.86801,,
,,18161.78232,27285.68237,,
,,18163.68536,27286.74808,,
,,18165.35923,27286.90779,,
,,18167.01864,27287.25747,,
,,18169.45506,27287.90265,,
,,18172.1781,27288.35045,,
,,18174.17954,27289.18447,,
,,18175.89737,27297.7254,,
,,18177.51401,27298.10772,,
,,18179.14481,27299.86367,,
,,18180.71956,27300.79885,,
,,18182.22644,27302.57791,,
,,18183.66779,27303.50542,,
,,18185.2564,27306.49584,,
,,18187.52167,27310.48849,,
,,18190.03739,27311.03939,,
,,18191.8927,27311.30196,,
,,18193.50933,27311.58136,,
,,18195.1832,27311.66526,,
,,18196.75796,27311.66899,,
,,18198.46104,27311.67496,,
,,18200.14946,27311.81056,,
,,18201.88215,27312.36693,,
,,18203.55602,27314.78843,,
,,18205.07627,27315.03461,,
,,18206.56985,27316.36334,,
,,18208.0112,27317.63979,,
,,18209.36465,27317.71407,,
,,18210.68178,27317.9717,,
,,18211.96335,27317.97401,,
,,18213.24492,27318.07547,,
,,18214.67344,27318.07547,,
,,18216.06402,27318.35353,,
,,18217.63877,27318.56151,,
,,18219.01689,27318.56396,,
,,18220.24092,27318.5741,,
,,18221.40948,27319.41046,,
,,18222.54575,27319.47505,,
,,18223.64005,27319.6445,,
,,18224.71385,27320.46065,,
,,18225.76744,27321.76844,,
,,18226.79131,27327.0535,,
,,18227.79572,27329.19645,,
,,18228.77152,27330.45297,,
,,18229.75679,27332.57879,,
,,18230.74205,27339.42496,,
,,18231.77575,27347.74925,,
,,18232.97735,27358.19877,,
,,18234.19012,27375.07555,,
,,18235.77873,27375.79156,,
,,18237.15685,27376.07826,,
,,18238.32542,27376.23134,,
,,18239.45108,27376.30198,,
,,18241.06771,27376.55844,,
,,18243.8994,27378.48236,,
,,18247.73077,27379.72767,,
,,18250.34852,27384.77668,,
,,18253.38448,27387.80984,,
,,18255.64974,27389.10224,,
,,18257.66796,27389.10836,,
,,18259.46113,27389.12085,,
,,18261.30074,27389.12104,,
,,18263.06347,27389.12113,,
,,18264.79616,27389.14571,,
,,18266.6992,27389.19148,,
,,18268.66739,27389.19201,,
,,18270.507,27389.50527,,
,,18272.10958,27389.54014,,
,,18273.58996,27389.63552,,
,,18274.9557,27389.76595,,
,,18276.24903,27389.97101,,
,,18277.4844,27390.51587,,
,,18278.67491,27391.71003,,
,,18279.83263,27392.14572,,
,,18280.95828,27392.17679,,
,,18282.05259,27392.29007,,
,,18283.07645,27392.29019,,
,,18284.09056,27393.55529,,
,,18285.09497,27397.27571,,
,,18286.13858,27398.84223,,
,,18287.36261,27399.92948,,
,,18288.44662,27400.39012,,
,,18289.48032,27400.5618,,
,,18290.49443,27400.5787,,
,,18291.44226,27400.70097,,
,,18292.36277,27401.44661,,
,,18293.3106,27401.69489,,
,,18294.3443,27401.83878,,
,,18295.3201,27402.78724,,
,,18296.26794,27405.46852,,
,,18297.19749,27405.58002,,
,,18298.09132,27405.62215,,
,,18298.94205,27408.10862,,
,,18299.76773,27411.20348,,
,,18300.58519,27411.22423,,
,,18301.3945,27411.23495,,
,,18302.18769,27411.23495,,
,,18303.2018,27411.40376,,
,,18304.1966,27411.48373,,
,,18305.14443,27411.49064,,
,,18306.41433,27411.55897,,
,,18307.43819,27411.61104,,
,,18308.36775,27411.63368,,
,,18309.2017,27414.51957,,
,,18310.00292,27415.24607,,
,,18310.7342,27415.32508,,
,,18311.46548,27416.42743,,
,,18312.18931,27417.48866,,
,,18312.90574,27418.39179,,
,,18313.62216,27420.19641,,
,,18314.34599,27421.09497,,
,,18315.09238,27422.91545,,
,,18315.89359,27424.47811,,
,,18316.68679,27424.90069,,
,,18317.45629,27427.97666,,
,,18318.20267,27429.06244,,
,,18318.93395,27431.48713,,
,,18319.68034,27432.04361,,
,,18320.62817,27432.25845,,
,,18321.77512,27432.59309,,
,,18322.89024,27433.23545,,
,,18323.87551,27433.73706,,
,,18324.70946,27435.18973,,
,,18325.57723,27435.61024,,
,,18326.4799,27436.20989,,
,,18327.31386,27436.41265,,
,,18328.0756,27438.48142,,
,,18328.86083,27439.98246,,
,,18329.61486,27440.53068,,
,,18330.3766,27441.34638,,
,,18331.16183,27447.35733,,
,,18331.93133,27452.74628,,
,,18332.67771,27458.7473,,
,,18333.409,27464.44191,,
,,18334.19423,27470.84351,,
,,18335.09689,27474.54452,,
,,18335.98197,27474.58411,,
,,18336.88463,27474.60285,,
,,18338.0209,27474.62459,,
,,18339.36215,27475.00768,,
,,18341.36358,27475.12437,,
,,18343.50247,27475.19271,,
,,18345.8616,27475.33685,,
,,18347.79699,27475.59975,,
,,18349.22551,27476.43051,,
,,18350.40501,27477.25353,,
,,18351.52013,27477.95812,,
,,18352.58379,27479.79178,,
,,18353.5882,27479.86551,,
,,18354.54529,27479.89561,,
,,18355.43038,27480.00319,,
,,18356.27269,27480.97056,,
,,18357.14046,27483.29763,,
,,18358.07002,27489.02709,,
,,18359.3168,27491.04877,,
,,18360.42148,27492.87898,,
,,18361.47507,27498.50605,,
,,18362.3689,27498.80456,,
,,18363.21122,27498.88857,,
,,18364.14077,27498.91332,,
,,18365.11657,27498.94767,,
,,18366.50715,27498.95329,,
,,18367.86061,27498.98883,,
,,18369.09598,27498.99179,,
,,18370.74103,27499.27777,,
,,18371.73584,27502.19913,,
,,18372.60361,27503.55804,,
,,18373.51516,27506.52576,,
,,18374.37437,27506.73996,,
,,18375.23359,27507.33943,,
,,18376.07591,27510.24702,,
,,18376.88521,27515.02347,,
,,18377.68643,27524.72401,,
,,18378.60694,27529.54621,,
,,18379.63081,27539.52067,,
,,18380.59721,27541.10812,,
,,18381.52676,27551.35276,,
,,18382.38598,27554.90543,,
,,18383.23671,27558.0486,,
,,18384.20311,27560.27161,,
,,18385.33938,27565.16749,,
,,18386.46504,27566.05824,,
,,18387.83078,27567.24958,,
,,18389.23392,27570.51655,,
,,18390.78124,27573.68649,,
,,18392.12249,27579.5629,,
,,18393.46374,27585.45355,,
,,18394.68776,27587.69575,,
,,18396.01691,27589.83364,,
,,18397.14257,27607.59616,,
,,18398.32206,27611.78398,,
,,18399.46901,27612.97926,,
,,18400.6706,27613.14432,,
,,18402.08639,27613.21664,,
,,18404.1215,27614.50974,,
,,18405.62837,27620.64674,,
,,18407.82072,27621.52047,,
,,18410.6524,27622.79955,,
,,18412.93619,27624.43945,,
,,18414.85536,27628.89246,,
,,18416.28387,27629.20741,,
,,18417.54218,27629.61076,,
,,18419.13079,27632.72293,,
,,18421.50905,27634.84328,,
,,18422.98943,27636.00651,,
,,18424.25932,27643.63136,,
,,18425.68784,27644.84778,,
,,18427.36171,27649.09648,,
,,18428.76485,27651.07738,,
,,18430.00022,27651.7263,,
,,18431.23559,27651.95713,,
,,18432.43718,27652.14015,,
,,18433.64995,27652.19878,,
,,18435.10421,27654.29185,,
,,18436.48233,27657.63316,,
,,18438.15621,27657.79591,,
,,18439.73096,27663.51293,,
,,18441.06011,27675.7443,,
,,18442.27287,27679.41438,,
,,18443.39853,27680.48128,,
,,18444.6801,27682.10332,,
,,18446.61549,27684.37337,,
,,18448.10907,27708.42117,,
,,18449.17273,27712.45742,,
,,18450.14853,27712.89133,,
,,18452.91461,27713.4452,,
,,18455.16146,27717.02783,,
,,18456.89415,27743.04553,,
,,18458.28473,27752.86497,,
,,18461.16084,27757.03551,,
,,18466.29083,27760.08829,,
,,18467.89341,27767.24713,,
,,18468.82296,27781.79289,,
,,18469.64042,27797.47879,,
,,18471.49573,27802.07858,,
,,18477.2576,27804.11045,,
,,18481.71635,27806.06093,,
,,18483.55596,27814.27015,,
,,18484.77999,27825.79425,,
,,18485.94856,27827.40538,,
,,18487.19535,27827.80053,,
,,18488.68892,27828.12944,,
,,18490.33398,27829.90858,,
,,18491.92259,27832.35071,,
,,18493.52517,27837.86811,,
,,18495.4769,27843.39026,,
,,18497.5634,27853.16298,,
,,18499.26648,27858.04416,,
,,18500.70782,27864.29516,,
,,18502.00116,27867.29976,,
,,18503.21392,27881.74969,,
,,18504.74766,27894.57203,,
,,18506.57168,27905.43313,,
,,18508.74609,27914.50067,,
,,18511.02988,27921.02738,,
,,18513.44679,27924.09837,,
,,18515.9425,27929.29374,,
,,18518.32075,27952.59344,,
,,18520.64196,27962.90192,,
,,18523.03948,27968.62275,,
,,18525.69895,27974.99636,,
,,18530.35123,27985.98816,,
,,18533.77928,27990.35874,,
,,18536.9337,28003.9522,,
,,18539.99306,28018.7502,,
,,18543.76857,28036.5103,,
,,18548.72366,28045.30513,,
,,18553.71334,28059.87627,,
,,18557.95449,28070.04149,,
,,18561.84238,28077.18498,,
,,18565.8163,28091.26478,,
,,18572.70808,28128.32258,,
,,18584.22107,28140.42708,,
,,18599.87773,28154.45133,,
,,18609.79647,28161.9689,,
,,18618.04012,28173.8941,,
,,18627.25905,28185.98218,,
,,18636.30934,28197.39498,,
,,18647.16181,28201.64167,,
,,18656.66737,28219.19013,,
,,18670.59115,28227.6454,,
,,18686.59658,28231.45137,,
,,18699.0158,28234.83422,,
,,18714.24507,28243.2468,,
,,18728.16886,28247.3162,,
,,18741.55037,28256.74215,,
,,18750.37965,28267.31561,,
,,18760.23851,28272.39306,,
,,18772.30268,28279.29419,,
,,18780.3921,28283.08481,,
,,18787.10619,28288.97112,,
,,18793.51809,28290.1909,,
,,18799.59804,28291.91794,,
,,18805.3211,28292.98104,,
,,18810.2762,28298.71787,,
,,18815.92228,28308.65659,,
,,18821.68415,28316.97487,,
,,18826.7436,28322.72499,,
,,18831.36316,28327.22277,,
,,18835.75885,28330.91074,,
,,18839.64674,28340.35436,,
,,18843.1526,28353.97817,,
,,18846.81834,28361.60864,,
,,18850.79226,28373.75298,,
,,18855.06396,28385.55777,,
,,18863.83867,28390.84889,,
,,18870.08284,28393.16454,,
,,18875.65275,28400.6376,,
,,18883.64065,28403.54144,,
,,18891.37921,28408.69068,,
,,18899.72695,28420.62946,,
,,18912.00316,28445.77806,,
,,18922.72724,28465.4531,,
,,18930.51516,28472.52794,,
,,18937.22924,28480.74548,,
,,18943.64114,28489.02086,,
,,18950.31137,28493.66973,,
,,18958.65912,28497.32837,,
,,18969.97067,28521.16477,,
,,18983.04997,28525.26752,,
,,18994.36152,28531.64127,,
,,19004.10147,28549.93619,,
,,19013.3204,28552.40917,,
,,19022.0951,28555.40653,,
,,19028.85327,28572.546,,
,,19035.13904,28577.10384,,
,,19042.73099,28580.94856,,
,,19049.66778,28592.3323,,
,,19056.20783,28598.30167,,
,,19064.19574,28603.5259,,
,,19070.31642,28612.0627,,
,,19075.51774,28613.87538,,
,,19081.16382,28618.76612,,
,,19087.08302,28626.91487,,
,,19092.35646,28636.39763,,
,,19097.92637,28640.46463,,
,,19102.84706,28653.93017,,
,,19107.69952,28673.67877,,
,,19112.62021,28677.31546,,
,,19117.20725,28683.69486,,
,,19121.85953,28690.11243,,
,,19126.41424,28692.165,,
,,19131.47369,28693.6215,,
,,19136.9309,28693.88351,,
,,19145.27865,28694.23269,,
,,19156.26073,28695.6504,,
,,19165.94165,28699.61139,,
,,19176.53854,28701.56686,,
,,19184.93873,28708.34187,,
,,19191.65281,28709.01815,,
,,19196.99915,28726.27945,,
,,19201.39483,28729.21718,,
,,19205.28272,28732.47366,,
,,19209.2278,28735.6786,,
,,19213.17288,28736.64214,,
,,19216.89318,28737.89581,,
,,19220.4517,28738.9734,,
,,19225.90892,28739.25051,,
,,19234.25666,28739.25868,,
,,19239.86456,28739.35593,,
,,19244.22899,28740.36377,,
,,19248.34964,28740.56035,,
,,19252.35257,28740.62895,,
,,19255.85844,28740.79234,,
,,19259.01286,28741.36068,,
,,19261.93393,28742.11179,,
,,19264.70002,28743.80581,,
,,19267.48784,28752.10303,,
,,19270.1473,28757.55214,,
,,19272.56421,28757.81199,,
,,19274.82947,28759.41532,,
,,19277.07632,28759.8386,,
,,19279.28671,28761.18494,,
,,19281.40802,28765.60474,,
,,19283.46015,28765.73305,,
,,19285.76259,28767.64639,,
,,19288.16011,28768.59933,,
,,19290.19522,28769.27484,,
,,19292.09826,28771.77835,,
,,19293.98528,28772.00087,,
,,19296.32539,28772.32495,,
,,19299.15707,28772.4252,,
,,19301.31367,28772.46344,,
,,19303.36579,28775.03304,,
,,19305.59436,28776.26913,,
,,19307.99187,28784.23583,,
,,19310.52775,28788.36165,,
,,19312.66664,28791.42607,,
,,19314.55366,28794.89429,,
,,19316.3622,28795.25991,,
,,19318.12492,28796.2212,,
,,19319.90282,28796.75566,,
,,19321.98931,28796.99018,,
,,19324.29175,28797.48342,,
,,19326.55702,28797.63816,,
,,19328.87823,28797.71154,,
,,19330.93035,28798.81224,,
,,19332.84952,28803.11192,,
,,19334.67354,28814.95682,,
,,19336.51316,28815.67413,,
,,19338.33718,28815.83848,,
,,19340.08484,28817.46289,,
,,19341.70147,28817.49798,,
,,19343.27623,28817.97153,,
,,19344.86485,28818.21393,,
,,19346.84961,28818.30682,,
,,19348.88472,28818.77088,,
,,19350.77174,28818.82538,,
,,19352.56491,28818.8325,,
,,19354.32763,28818.89081,,
,,19355.87495,28819.53306,,
,,19357.29073,28821.6214,,
,,19358.77111,28824.29021,,
,,19360.10026,28826.85496,,
,,19361.38182,28828.64859,,
,,19362.64013,28828.9475,,
,,19363.93346,28829.90202,,
,,19365.22679,28829.94704,,
,,19366.49669,28831.83205,,
,,19367.82583,28832.46011,,
,,19369.17928,28833.52004,,
,,19370.50843,28844.82702,,
,,19371.86188,28849.15705,,
,,19373.30323,28850.53712,,
,,19374.62036,28850.7045,,
,,19375.89025,28851.8655,,
,,19377.13704,28851.92204,,
,,19378.40693,28852.64234,,
,,19379.84828,28852.78828,,
,,19381.62618,28853.25614,,
,,19383.61094,28854.08821,,
,,19385.02672,28854.27808,,
,,19386.38018,28855.1301,,
,,19387.63848,28855.32806,,
,,19388.85125,28855.36168,,
,,19390.04176,28855.46634,,
,,19391.67256,28855.49631,,
,,19393.51218,28855.69915,,
,,19394.74755,28856.5788,,
,,19395.98291,28857.98075,,
,,19397.16241,28863.95446,,
,,19398.19611,28865.5616,,
,,19399.14394,28866.0698,,
,,19400.09177,28866.07001,,
,,19401.05818,28867.25485,,
,,19402.01527,28867.58814,,
,,19402.98168,28869.91817,,
,,19404.00554,28871.35519,,
,,19405.11022,28871.36959,,
,,19406.17388,28871.45044,,
,,19407.19774,28871.48155,,
,,19408.17354,28871.6206,,
,,19409.13995,28872.76512,,
,,19410.14437,28874.65744,,
,,19411.13917,28874.65794,,
,,19412.11497,28874.69007,,
,,19413.00881,28874.69971,,
,,19413.87658,28875.60121,,
,,19414.77924,28875.68116,,
,,19415.6819,28876.05437,,
,,19416.6577,28877.12513,,
,,19417.56037,28887.71147,,
,,19418.44545,28891.37252,,
,,19419.27941,28891.7642,,
,,19420.11336,28891.7642,,
,,19420.93905,28891.76811,,
,,19421.76473,28891.81808,,
,,19422.60705,28891.82967,,
,,19423.50088,28891.83348,,
,,19424.73625,28891.85066,,
,,19426.102,28891.87316,,
,,19427.21712,28892.03206,,
,,19428.15578,28893.64259,,
,,19429.05844,28894.06237,,
,,19429.90076,28895.66947,,
,,19430.71007,28895.67367,,
,,19431.50327,28895.67367,,
,,19432.27277,28895.67558,,
,,19433.07398,28895.67558,,
,,19434.18911,28895.81321,,
,,19435.17437,28896.38366,,
,,19436.11303,28898.93028,,
,,19436.97225,28902.23073,,
,,19437.79793,28907.62048,,
,,19438.56743,28911.42363,,
,,19439.30624,28920.3053,,
,,19440.03007,28925.71337,,
,,19440.7539,28926.58173,,
,,19441.39285,28926.73023,,
,,19442.01189,28926.99429,,
,,19442.64416,28928.49327,,
,,19443.42939,28928.65107,,
,,19444.2886,28928.65396,,
,,19445.25501,28928.6876,,
,,19446.29862,28928.75555,,
,,19447.21017,28930.09795,,
,,19448.01947,28931.46232,,
,,19448.75828,28932.30384,,
,,19449.55148,28932.82674,,
,,19450.30551,28934.4652,,
,,19451.03679,28939.51042,,
,,19451.74588,28940.66361,,
,,19452.43331,28941.24583,,
,,19453.10661,28941.24787,,
,,19453.77292,28941.36241,,
,,19454.47474,28941.6643,,
,,19455.25996,28942.81308,,
,,19456.04519,28943.6522,,
,,19457.10885,28944.90479,,
,,19458.26657,28945.18155,,
,,19459.30027,28949.14771,,
,,19460.15948,28959.13861,,
,,19460.91351,28970.14941,,
,,19461.64479,28971.93147,,
,,19462.40653,28971.93157,,
,,19463.22399,28971.93555,,
,,19464.05795,28973.06435,,
,,19464.86726,28979.49984,,
,,19465.77881,28980.48513,,
,,19466.9583,28980.62217,,
,,19469.33655,28983.20793,,
,,19470.76507,28984.28998,,
,,19471.79877,28984.78578,,
,,19472.75586,28986.3142,,
,,19473.65853,28986.54037,,
,,19475.03664,28986.61965,,
,,19476.24941,28987.09455,,
,,19477.17896,28989.00351,,
,,19478.06404,28995.52898,,
,,19478.94912,28996.24305,,
,,19479.79985,28996.49823,,
,,19480.79466,28997.79788,,
,,19481.67105,29009.47572,,
,,19482.65631,29012.62417,,
,,19483.84682,29013.65654,,
,,19484.85124,29015.31375,,
,,19486.45382,29019.34171,,
,,19487.75899,29023.62671,,
,,19488.81258,29028.10296,,
,,19490.09415,29035.32302,,
,,19492.04589,29036.83924,,
,,19493.57962,29040.24604,,
,,19494.79239,29041.35384,,
,,19496.01642,29052.23072,,
,,19497.25179,29052.92396,,
,,19498.58093,29053.0068,,
,,19500.14191,29053.02959,,
,,19502.12667,29057.1465,,
,,19503.7433,29066.32781,,
,,19505.18465,29067.02202,,
,,19506.87307,29067.08701,,
,,19509.06542,29067.18348,,
,,19510.64018,29067.25473,,
,,19512.0183,29069.43014,,
,,19513.33542,29070.79458,,
,,19514.91018,29073.40287,,
,,19517.32708,29093.94321,,
,,19518.88806,29098.07084,,
,,19520.10082,29102.54098,,
,,19521.29133,29115.17998,,
,,19522.48184,29133.03,,
,,19523.75173,29135.66915,,
,,19525.49939,29136.24872,,
,,19527.07415,29136.96186,,
,,19530.04075,29139.25645,,
,,19532.57662,29141.40536,,
,,19534.66311,29144.77149,,
,,19538.3018,29146.13602,,
,,19542.51257,29147.58337,,
,,19545.19309,29149.65534,,
,,19547.42166,29151.78914,,
,,19549.3247,29153.63556,,
,,19551.32613,29155.61912,,
,,19553.50054,29164.79725,,
,,19555.7658,29174.2201,,
,,19557.68497,29174.38402,,
,,19559.50899,29174.73071,,
,,19561.41203,29179.06859,,
,,19563.18993,29179.27807,,
,,19564.92262,29184.39725,,
,,19566.71579,29185.36014,,
,,19569.61432,29185.56592,,
,,19573.55939,29189.25945,,
,,19577.22513,29191.82043,,
,,19581.34579,29193.00979,,
,,19584.45239,29206.35909,,
,,19587.28408,29214.33078,,
,,19589.81995,29221.99751,,
,,19592.52166,29226.37543,,
,,19594.19553,29227.06361,,
,,19596.29937,29229.38845,,
,,19598.00245,29235.24734,,
,,19599.73514,29238.06422,,
,,19601.52831,29238.15061,,
,,19603.61481,29240.08325,,
,,19606.94125,29241.02426,,
,,19609.88501,29268.52916,,
,,19612.40073,29270.18008,,
,,19614.87656,29271.04548,,
,,19617.79763,29283.06422,,
,,19620.0629,29288.24758,,
,,19621.87144,29288.59886,,
,,19623.44619,29293.98652,,
,,19625.53269,29300.85847,,
,,19628.59204,29304.47958,,
,,19630.85731,29311.18151,,
,,19633.15975,29313.70504,,
,,19636.61358,29316.98227,,
,,19638.61501,29322.723,,
,,19640.39291,29324.58682,,
,,19642.56732,29351.53802,,
,,19644.74173,29357.97885,,
,,19646.67712,29359.43157,,
,,19648.94239,29362.62958,,
,,19650.9775,29365.52735,,
,,19652.96226,29366.41584,,
,,19654.93044,29370.59106,,
,,19658.67827,29376.44756,,
,,19665.26149,29380.28861,,
,,19669.12104,29383.56341,,
,,19671.90886,29387.97104,,
,,19674.52661,29390.09004,,
,,19677.35829,29392.89298,,
,,19680.34788,29399.61573,,
,,19683.00734,29411.04572,,
,,19685.48317,29419.36231,,
,,19688.22767,29422.02553,,
,,19691.14874,29429.81946,,
,,19693.82927,29438.47107,,
,,19696.4678,29439.8822,,
,,19698.78901,29440.39054,,
,,19701.44848,29443.2671,,
,,19706.6498,29445.77007,,
,,19710.28849,29465.13093,,
,,19713.07631,29472.20937,,
,,19716.02008,29479.64175,,
,,19719.74038,29485.50947,,
,,19722.6389,29486.52613,,
,,19725.94032,29490.64491,,
,,19728.07921,29493.78144,,
,,19731.20965,29506.48971,,
,,19734.68943,29508.25101,,
,,19737.63319,29510.08042,,
,,19740.78761,29511.56329,,
,,19743.66372,29512.51438,,
,,19746.24026,29514.40976,,
,,19748.50553,29517.73745,,
,,19750.67994,29523.95406,,
,,19753.07745,29529.3591,,
,,19755.45571,29531.8683,,
,,19757.57702,29534.89273,,
,,19759.76936,29547.94693,,
,,19761.80448,29562.75932,,
,,19764.01487,29581.82412,,
,,19766.39312,29586.88126,,
,,19768.929,29595.68814,,
,,19771.40482,29604.19264,,
,,19773.65166,29607.72073,,
,,19776.41775,29609.44963,,
,,19780.36283,29612.25162,,
,,19785.45745,29615.20991,,
,,19791.18051,29622.99723,,
,,19795.93205,29640.91063,,
,,19802.25964,29645.44135,,
,,19807.9827,29647.44448,,
,,19812.76768,29654.85111,,
,,19817.1948,29662.24865,,
,,19821.62193,29665.95628,,
,,19825.45331,29671.14246,,
,,19829.94386,29694.67296,,
,,19836.88065,29700.73097,,
,,19842.15409,29711.29023,,
,,19846.58122,29720.40096,,
,,19853.42823,29730.70703,,
,,19864.54117,29733.35741,,
,,19870.95306,29739.16096,,
,,19877.19723,29785.64216,,
,,19884.7408,29794.33094,,
,,19892.98445,29795.72508,,
,,19902.96337,29806.00426,,
,,19912.76263,29811.60873,,
,,19922.32636,29817.86028,,
,,19929.8218,29824.71034,,
,,19936.31891,29829.31105,,
,,19950.4804,29841.49173,,
,,19961.26851,29844.86992,,
,,19968.81208,29854.20054,,
,,19977.97452,29861.15718,,
,,19985.2799,29867.81063,,
,,19992.72747,29873.8635,,
,,19999.3977,29880.51118,,
,,20005.15957,29881.7877,,
,,20011.91773,29883.9403,,
,,20018.24532,29889.75313,,
,,20025.59785,29900.62267,,
,,20032.48964,29908.64009,,
,,20039.65502,29918.4484,,
,,20046.8204,29922.12913,,
,,20052.94108,29933.36609,,
,,20058.07108,29934.15644,,
,,20063.09555,29934.42393,,
,,20067.71511,29935.0414,,
,,20073.32301,29935.57982,,
,,20078.52433,29938.10456,,
,,20083.47942,29939.41332,,
,,20089.7652,29941.62174,,
,,20095.29734,29942.94635,,
,,20099.7879,29945.95419,,
,,20103.96845,29957.44201,,
,,20107.47432,29966.29333,,
,,20110.62874,29968.40396,,
,,20113.54981,29968.70775,,
,,20116.70424,29969.68321,,
,,20120.28933,29973.20966,,
,,20123.66626,29974.50626,,
,,20127.01787,29974.95861,,
,,20132.66395,29975.90679,,
,,20138.50407,29977.15336,,
,,20142.59504,29978.59746,,
,,20146.20686,29980.75507,,
,,20149.8726,29984.8411,,
,,20153.43112,29989.65525,,
,,20156.60966,29996.67191,,
,,20159.39748,29997.66042,,
,,20162.01523,29997.83292,,
,,20164.71694,29999.66167,,
,,20167.23267,30004.16211,,
,,20170.15374,30009.45972,,
,,20174.07014,30010.96674,,
,,20178.34185,30013.13447,,
,,20181.64327,30014.55439,,
,,20184.43108,30016.82738,,
,,20187.00763,30020.45032,,
,,20189.5435,30023.30636,,
,,20193.07561,30033.52115,,
,,20195.95172,30055.96485,,
,,20198.59025,30059.63209,,
